#,Game,Release date,Price,Score rank(Userscore / Metascore),Owners,Players,Playtime (Median),Developer(s),Publisher(s),Genre
444,Starfield Wars - 沙罗曼蛇 3D,"Jul 5, 2018",$4.99,N/A (N/A),"0 .. 20,000",0%,00:00 (00:00),Beyond Games,Beyond Games,Racing
445,Police Air Transporter,"Jul 5, 2018",$1.99,N/A (N/A),"0 .. 20,000",0%,00:00 (00:00),Fury Games Production,Fury Games Production,Racing
446,Retro Racers 2,"Jul 6, 2018",$0.99,N/A (N/A),"0 .. 20,000",0%,00:00 (00:00),LoadUpGames.com,LoadUpGames.com,Racing
447,UniteStar,"Jun 3, 2018",$1.99,N/A (N/A),"0 .. 20,000",0%,00:00 (00:00),SweetApple,SteamWork,Racing
448,Neon Universe,"Jul 2, 2018",$1.79,N/A (N/A),"0 .. 20,000",0%,00:00 (00:00),SharF Co.,SharF Co.,Racing
449,DDS (D.I.Y Drone Simulator),"Jun 14, 2018",$16.99,N/A (N/A),"0 .. 20,000",0%,00:00 (00:00),Juicy Lab,Juicy Lab,Racing
452,Data Ball,"Jun 26, 2018",$9.99,N/A (N/A),"0 .. 20,000",0%,00:00 (00:00),Munkyfoot Gaming,Munkyfoot Gaming,Racing
453,Dust n Wheels,"Jun 22, 2018",$11.99,N/A (N/A),"0 .. 20,000",0%,00:00 (00:00),Kiwa Games,Kiwa Games,Racing
454,HUNTER BRICK BALL,"Jul 1, 2019",$1.99,N/A (N/A),"0 .. 20,000",0%,00:00 (00:00),meokigame,meokigame,Racing
455,Deadly Delivery,"Jun 20, 2018",$6.99,N/A (N/A),"0 .. 20,000",0%,00:00 (00:00),Joshua Harrison Blayney,Joshua Harrison Blayney,Racing
456,Highway Junkie,"Jun 20, 2018",$1.99,N/A (N/A),"0 .. 20,000",0%,00:00 (00:00),DEtH_MoroZ,DEtH_MoroZ,Racing
457,WARMA,"Jul 20, 2019",$9.99,N/A (N/A),"0 .. 20,000",0%,00:00 (00:00),BA.D,WARMA Corp,Racing
458,Deadly Silence,"Jun 18, 2018",,N/A (N/A),"0 .. 20,000",0%,00:00 (00:00),Electrical Eagle,Electrical Eagle,Racing
459,TRIGGER,"Jun 16, 2018",$5,N/A (N/A),"0 .. 20,000",0%,00:00 (00:00),Léo-Paul LACHARTRE,Léo-Paul LACHARTRE,Racing
460,My RC Buggy! VR,"Jun 15, 2018",$0.99,N/A (N/A),"0 .. 20,000",0%,00:00 (00:00),Chun Y.,Chun Y.,Racing
461,Keep Running,"Jun 13, 2018",$0.99,N/A (N/A),"0 .. 20,000",0%,00:00 (00:00),Kayo Carvalho,Harris Pipocas,Racing
462,Office Race,"Jun 11, 2018",$5.99,N/A (N/A),"0 .. 20,000",0%,00:00 (00:00),Rain Of Cubes,Rain Of Cubes,Racing
463,The Karters,"Jun 7, 2018",,N/A (N/A),"0 .. 20,000",0%,00:00 (00:00),Pixel Edge Games,Pixel Edge Games,Racing
465,Space Force,"Jun 1, 2018",$6.99,N/A (N/A),"0 .. 20,000",0%,00:00 (00:00),Semi Sağlam,My Way Games,Racing
466,Mining Rail,"Jun 1, 2018",$12.99,N/A (N/A),"0 .. 20,000",0%,00:00 (00:00),WS net,WS net,Racing
467,DeDrive,"May 30, 2018",$1.99,N/A (N/A),"0 .. 20,000",0%,00:00 (00:00),"rydeom, Cobra",RYD-Company,Racing
470,Trippy Jump,"May 23, 2018",$0.49,N/A (N/A),"0 .. 20,000",0%,00:00 (00:00),Semi Sağlam,My Way Games,Racing
471,Stay Safe,"May 22, 2018",$5.99,N/A (N/A),"0 .. 20,000",0%,00:00 (00:00),Atomic Raccoon Studio,Atomic Raccoon Studio,Racing
472,Babycar Driver,"May 22, 2018",$0.49,N/A (N/A),"0 .. 20,000",0%,00:00 (00:00),MCS,W.T.B.,Racing
473,gRally,"May 21, 2018",,N/A (N/A),"0 .. 20,000",0%,00:00 (00:00),ghiboz,ghiboz,Racing
474,Wheelz2,"May 19, 2018",$1.99,N/A (N/A),"0 .. 20,000",0%,00:00 (00:00),Chozabu,Chozabu,Racing
475,Degrees,"May 18, 2018",$0.99,N/A (N/A),"0 .. 20,000",0%,00:00 (00:00),GiBar,RoBot,Racing
476,Cartoonway : Mini Cars,"May 18, 2018",,N/A (N/A),"0 .. 20,000",0%,00:00 (00:00),Art Of Adventures,Art Of Adventures,Racing
477,Setup Developer Tool 2018,"May 17, 2018",$19.99,N/A (N/A),"0 .. 20,000",0%,00:00 (00:00),Tim McArthur,Monkey Face Software LLC,Racing
479,The Great Race,"May 17, 2018",$9.99,N/A (N/A),"0 .. 20,000",0%,00:00 (00:00),Triumph LLC,Triumph LLC,Racing
480,Fury Race,"May 16, 2018",,N/A (N/A),"0 .. 20,000",0%,00:00 (00:00),Art Of Adventures,Art Of Adventures,Racing
483,Mountain Racing,"Dec 19, 2014",$4.99,N/A (N/A),"0 .. 20,000",0%,00:00 (00:00),Yash Future Tech Solutions Pvt Ltd,Yash Future Tech Solutions Pvt Ltd,Racing
484,❂ Hexaluga ❂ Weapon and Shield ☯,"May 14, 2018",$9.99,N/A (N/A),"0 .. 20,000",0%,00:00 (00:00),"Hede, Hexaluga mines",Hede,Racing
485,Star Speeder,"May 11, 2018",$0.99,N/A (N/A),"0 .. 20,000",0%,00:00 (00:00),Synthetic Games,Synthetic Games,Racing
486,Formula X,"May 5, 2018",$29.99,N/A (N/A),"0 .. 20,000",0%,00:00 (00:00),Dreamsoft,Dreamsoft,Racing
487,OutOfColors,"May 3, 2018",$0.99,N/A (N/A),"0 .. 20,000",0%,00:00 (00:00),Granola Studios,Granola Studios,Racing
488,Starbear: Taxi,"May 3, 2018",$4.99,N/A (N/A),"0 .. 20,000",0%,00:00 (00:00),Funktronic Labs,Funktronic Labs,Racing
489,Endless Horizon,"May 1, 2018",$0.99,N/A (N/A),"0 .. 20,000",0%,00:00 (00:00),Ammonite Design Studios Ltd,Ammonite Design Studios Ltd,Racing
490,Arc Surfer,"Apr 30, 2018",,N/A (N/A),"0 .. 20,000",0%,00:00 (00:00),Pixel Fyzz,Pixel Fyzz,Racing
491,Longboard Stunts and Tricks,"Apr 29, 2018",,N/A (N/A),"0 .. 20,000",0%,00:00 (00:00),Art Of Adventures,Art Of Adventures,Racing
492,RHCs StretchingVr,"Apr 13, 2018",$0.99,N/A (N/A),"0 .. 20,000",0%,00:00 (00:00),River,River,Racing
493,Micro Pico Racers,"Apr 26, 2018",$3.99,N/A (N/A),"0 .. 20,000",0%,00:00 (00:00),Josep Monzonis Hernandez,Josep Monzonis Hernandez,Racing
494,Galaxy Ball,"Apr 26, 2018",,N/A (N/A),"0 .. 20,000",0%,00:00 (00:00),Art Of Adventures,Art Of Adventures,Racing
495,Go-Kart Racing,"Apr 25, 2018",$0.99,N/A (N/A),"0 .. 20,000",0%,00:00 (00:00),FlagmanJeremy,FlagmanJermey,Racing
496,The Snowboard Game,"Apr 24, 2018",$14.99,N/A (N/A),"0 .. 20,000",0%,00:00 (00:00),Let it roll AB,Let it roll AB,Racing
497,Knockdown the Ball,"Apr 24, 2018",$2.99,N/A (N/A),"0 .. 20,000",0%,00:00 (00:00),ThroneLab,ThroneLab,Racing
499,Jelly Escape,"Apr 19, 2018",$2.99,N/A (N/A),"0 .. 20,000",0%,00:00 (00:00),WeRock,RevolutionGT,Racing
500,Unknown Pain: Hardcore,"Apr 18, 2018",$0.99,N/A (N/A),"0 .. 20,000",0%,00:00 (00:00),Sergey Sevostyanov,Sergey Sevostyanov,Racing
501,Tunnel B1,"Apr 13, 2018",$6.99,N/A (N/A),"0 .. 20,000",0%,00:00 (00:00),"NEON, Piko Interactive",Throwback Entertainment,Racing
502,TurbOT Racing,"Apr 13, 2018",$0.99,N/A (N/A),"0 .. 20,000",0%,00:00 (00:00),creasso,creasso,Racing
503,V-Racer Hoverbike,"Apr 13, 2018",$19.99,N/A (N/A),"0 .. 20,000",0%,00:00 (00:00),VertexBreakers,VertexBreakers,Racing
505,Overchunked,"Apr 12, 2018",$1.99,N/A (N/A),"0 .. 20,000",0%,00:00 (00:00),"ATOMIC BREATH, FraZack","ATOMIC BREATH, FraZack",Racing
506,Naturallandscape - Grand Canyon (自然景观系列-美国大峡谷),"Apr 12, 2018",$1.99,N/A (N/A),"0 .. 20,000",0%,00:00 (00:00),Magicvalley Studio,Magicvalley Studio,Racing
509,Tetripank,"Apr 9, 2018",,N/A (N/A),"0 .. 20,000",0%,00:00 (00:00),Narko Games,Narko Games,Racing
510,Tubular Rift,"Apr 6, 2018",$4.99,N/A (N/A),"0 .. 20,000",0%,00:00 (00:00),Boogie Down Games llc,Boogie Down Games llc,Racing
511,Word Typing Game,"Apr 5, 2018",$0.99,N/A (N/A),"0 .. 20,000",0%,00:00 (00:00),Rifat Erdoğan,Rifat Erdoğan,Racing
512,AlpenCROSS,"Jun 1, 2016",$6.99,N/A (N/A),"0 .. 20,000",0%,00:00 (00:00),Harald Wiestner - farbWERK,Harald Wiestner - farbWERK,Racing
515,Golf Cart Drive,"Apr 2, 2018",$3.99,N/A (N/A),"0 .. 20,000",0%,00:00 (00:00),Builder7,Big Fish Games,Racing
516,Range Ball,"Apr 1, 2018",$0.99,N/A (N/A),"0 .. 20,000",0%,00:00 (00:00),meokigame,meokigame,Racing
517,Ball Driver,"Mar 2, 2018",$0.99,N/A (N/A),"0 .. 20,000",0%,00:00 (00:00),Potato Games,Potato Games,Racing
518,Ratergy,"Mar 30, 2018",$2.99,N/A (N/A),"0 .. 20,000",0%,00:00 (00:00),Jens Bolanz,Bolanzarts,Racing
520,ZoneDriver,"Mar 29, 2018",$0.99,N/A (N/A),"0 .. 20,000",0%,00:00 (00:00),Cybertime System,Cybertime System,Racing
521,DESPOILER,"Mar 29, 2018",$9.99,N/A (N/A),"0 .. 20,000",0%,00:00 (00:00),Parallax Labs,Parallax Labs,Racing
522,Foreveracers,"Mar 29, 2018",,N/A (N/A),"0 .. 20,000",0%,00:00 (00:00),SuperSmashingGreat Games,SuperSmashingGreat Games,Racing
523,Cyber Escape,"Mar 29, 2018",$2.99,N/A (N/A),"0 .. 20,000",0%,00:00 (00:00),Fogbound,Fogbound,Racing
524,Trivia Vault: Auto Racing Trivia,"Mar 28, 2018",$9.99,N/A (N/A),"0 .. 20,000",0%,00:00 (00:00),Ripknot Systems,Ripknot Systems,Racing
528,Round Mars,"Mar 27, 2018",$4.99,N/A (N/A),"0 .. 20,000",0%,00:00 (00:00),Laush Dmitriy Sergeevich,Laush Studio,Racing
529,Drift Tuner 2019,"Feb 1, 2018",$1.99,N/A (N/A),"0 .. 20,000",0%,00:00 (00:00),S&COR Games,S&COR Games,Racing
530,Stunt Hill,"Mar 25, 2018",$1.99,N/A (N/A),"0 .. 20,000",0%,00:00 (00:00),CasGames,CasGames,Racing
531,Cross And Crush,"Mar 22, 2018",,N/A (N/A),"0 .. 20,000",0%,00:00 (00:00),Tap by Tap,Tap by Tap,Racing
532,Road Legends,"Mar 21, 2018",,N/A (N/A),"0 .. 20,000",0%,00:00 (00:00),Art Of Adventures,Art Of Adventures,Racing
534,desTRUCKtors: Warfare Showdown,"Mar 16, 2018",,N/A (N/A),"0 .. 20,000",0%,00:00 (00:00),Burning Asphalt Group,Burning Asphalt Group,Racing
535,CubeRun,"Mar 16, 2018",$1.99,N/A (N/A),"0 .. 20,000",0%,00:00 (00:00),Gunnevik,Gunnevik,Racing
536,Naturallandscape - Three Gorges (自然景观系列-长江三峡),"Mar 16, 2018",$1.99,N/A (N/A),"0 .. 20,000",0%,00:00 (00:00),Magicvalley Studio,Magicvalley Studio,Racing
537,Splash Adventure: The Maze of Morla,"Mar 15, 2018",$1.99,N/A (N/A),"0 .. 20,000",0%,00:00 (00:00),Morla Games,Morla Games,Racing
538,Drift Legends,"Mar 15, 2018",$9.99,N/A (N/A),"0 .. 20,000",0%,00:00 (00:00),"Black Fox Entertainment, Starkom Entertainment","Black Fox Entertainment, Starkom Entertainment",Racing
539,Motorbike Garage Mechanic Simulator,"Mar 14, 2018",$19.99,N/A (N/A),"0 .. 20,000",0%,00:00 (00:00),,No Gravity Games,Racing
540,Super Sonic Racer,"Mar 9, 2018",$0.74,N/A (N/A),"0 .. 20,000",0%,00:00 (00:00),Team 6 Studios,Funbox Media Ltd,Racing
542,Night Drive VR,"Mar 2, 2018",$2.99,N/A (N/A),"0 .. 20,000",0%,00:00 (00:00),AntiAnti,AntiAnti,Racing
543,Galaxy Race,"Mar 1, 2018",$4.99,N/A (N/A),"0 .. 20,000",0%,00:00 (00:00),Magic VR,Magic VR,Racing
544,Super Kids Racing,"Feb 9, 2018",$9.99,N/A (N/A),"0 .. 20,000",0%,00:00 (00:00),Yash Future Tech Solutions Pvt Ltd,Yash Future Tech Solutions Pvt Ltd,Racing
546,Blood Drift,"Feb 25, 2018",$0.99,N/A (N/A),"0 .. 20,000",0%,00:00 (00:00),Zero Flag,Zero Flag,Racing
547,Moto VR,"Feb 23, 2018",$9.99,N/A (N/A),"0 .. 20,000",0%,00:00 (00:00),AneaGames,AneaGames,Racing
548,Star Drift,"Feb 22, 2018",$11.99,N/A (N/A),"0 .. 20,000",0%,00:00 (00:00),Catze,Catze,Racing
550,Looney Rally,"Feb 17, 2018",$2.99,N/A (N/A),"0 .. 20,000",0%,00:00 (00:00),BeshevGames,BeshevGames,Racing
551,Hellbreaker,"Feb 16, 2018",$7.99,N/A (N/A),"0 .. 20,000",0%,00:00 (00:00),Virhex,Virhex,Racing
552,Naturallandscape - GuilinLandscape (自然景观系列-桂林山水),"Feb 15, 2018",$1.99,N/A (N/A),"0 .. 20,000",0%,00:00 (00:00),Magicvalley Studio,Magicvalley Studio,Racing
553,Chickens Madness,"Feb 14, 2018",$9.99,N/A (N/A),"0 .. 20,000",0%,00:00 (00:00),Vikong,Vikong,Racing
556,Stickman Annihilation 2,"Feb 10, 2018",$1.99,N/A (N/A),"0 .. 20,000",0%,00:00 (00:00),Hype ProductionZ,Hype ProductionZ,Racing
557,MY 1980's DASHBOARD,"Feb 12, 2018",,N/A (N/A),"0 .. 20,000",0%,00:00 (00:00),Pippala Games,Pippala Games,Racing
560,Atoms,"Feb 8, 2018",$29.99,N/A (N/A),"0 .. 20,000",0%,00:00 (00:00),视趣互动,视趣互动,Racing
564,All Stars Racing Cup,"Feb 1, 2018",$0.99,N/A (N/A),"0 .. 20,000",0%,00:00 (00:00),Ink Syntax,Ink Syntax,Racing
566,Angelo Skate Away,"Jan 26, 2018",$1.24,N/A (N/A),"0 .. 20,000",0%,00:00 (00:00),TeamTO Games,Plug In Digital,Racing
567,Zombie Derby 2,"Sep 22, 2016",$3.99,N/A (N/A),"0 .. 20,000",0%,00:00 (00:00),Brinemedia,Brinemedia,Racing
568,Scrapper,"Jan 24, 2018",$9.99,N/A (N/A),"0 .. 20,000",0%,00:00 (00:00),Ghostbolt Games,Ghostbolt Games,Racing
569,Endlessness,"Jan 23, 2018",$0.99,N/A (N/A),"0 .. 20,000",0%,00:00 (00:00),FurGoldGames,FurGoldGames,Racing
570,Bikour!,"Jan 22, 2018",$0.99,N/A (N/A),"0 .. 20,000",0%,00:00 (00:00),The Most,The Most,Racing
571,Bike Rush,"Jan 15, 2018",$0.99,N/A (N/A),"0 .. 20,000",0%,00:00 (00:00),Axyos Games,Axyos Games,Racing
572,Target speed,"Nov 25, 2017",$4.99,N/A (N/A),"0 .. 20,000",0%,00:00 (00:00),Kedexa,Kedexa,Racing
573,hOSHIs Elektronauts,"Jan 14, 2018",$0.99,N/A (N/A),"0 .. 20,000",0%,00:00 (00:00),hOSHI,hOSHI,Racing
574,Kamikazo VR,"Jan 12, 2018",$3.99,N/A (N/A),"0 .. 20,000",0%,00:00 (00:00),Refugio3D,Refugio3D,Racing
575,SuperTrucks Offroad Racing,"Jan 12, 2018",$9.99,N/A (N/A),"0 .. 20,000",0%,00:00 (00:00),Meltdown Interactive Media,Meltdown Interactive Media,Racing
578,RC Fun City,"Feb 17, 2018",$4.99,N/A (N/A),"0 .. 20,000",0%,00:00 (00:00),Lotte|EoD,Agger Interactive,Racing
580,Cologne,"Jan 1, 2018",$9.99,N/A (N/A),"0 .. 20,000",0%,00:00 (00:00),Nhneno Games,Artifex Mundi,Racing
581,Witchball,"Jan 2, 2018",$4.99,N/A (N/A),"0 .. 20,000",0%,00:00 (00:00),Lawra Suits Clark,Independent,Racing
582,Wild Downtown,"Dec 27, 2017",$9.99,N/A (N/A),"0 .. 20,000",0%,00:00 (00:00),U24 Solutions,U24 Solutions,Racing
583,Rally Racers,"Dec 21, 2017",$11.99,N/A (N/A),"0 .. 20,000",0%,00:00 (00:00),West Coast Games Ltd,West Coast Games Ltd,Racing
584,Neon Seoul: Outrun,"Dec 20, 2017",$11.99,N/A (N/A),"0 .. 20,000",0%,00:00 (00:00),Playsnak,Playsnak,Racing
585,Go Kart Survival,"Dec 19, 2017",$0.99,N/A (N/A),"0 .. 20,000",0%,00:00 (00:00),Tero Lunkka,Tero Lunkka,Racing
586,Cars with Guns: It's About Time,"Dec 18, 2017",$0.99,N/A (N/A),"0 .. 20,000",0%,00:00 (00:00),Null Reference Games LLC,Null Reference Games LLC,Racing
587,Action Rush,"Dec 15, 2017",$3.99,N/A (N/A),"0 .. 20,000",0%,00:00 (00:00),ThroneLab,ThroneLab,Racing
588,Orbital Racer,"Dec 14, 2017",$14.99,N/A (N/A),"0 .. 20,000",0%,00:00 (00:00),Paweł Dywelski,Movie Games S.A.,Racing
589,Drift Zone,"Dec 14, 2017",$6.99,N/A (N/A),"0 .. 20,000",0%,00:00 (00:00),Awesome Industries,Awesome Industries,Racing
591,Elasto Mania II,"Dec 13, 2017",$9.99,N/A (N/A),"0 .. 20,000",0%,00:00 (00:00),"Elasto Mania Team, Balazs Rozsa",Elasto Mania Team,Racing
592,Derora,"Dec 13, 2017",$9.99,N/A (N/A),"0 .. 20,000",0%,00:00 (00:00),HoldensVR,Holdens group ltd,Racing
593,VR STOCK CAR RACERS,"Dec 11, 2017",$11.99,N/A (N/A),"0 .. 20,000",0%,00:00 (00:00),SAT-BOX,SAT-BOX,Racing
594,Rocket Armor,"Dec 8, 2017",Free,N/A (N/A),"0 .. 20,000",0%,00:00 (00:00),Illusion Foundry,Illusion Foundry,Racing
598,The Dead Cloud Forest,"Dec 4, 2017",$0.99,N/A (N/A),"0 .. 20,000",0%,00:00 (00:00),Carlos,Carlos,Racing
601,Totally Realistic Sledding VR,"Nov 30, 2017",$9.99,N/A (N/A),"0 .. 20,000",0%,00:00 (00:00),Plectrum Software,Plectrum Software,Racing
602,BSL Winter Games Challenge,"Nov 30, 2017",$1.99,N/A (N/A),"0 .. 20,000",0%,00:00 (00:00),Vtree LLC,VTree LLC,Racing
603,Cyborg Arena,"Nov 28, 2017",$3.99,N/A (N/A),"0 .. 20,000",0%,00:00 (00:00),Devdan Games,Devdan Games,Racing
604,C64 & AMIGA Classix Remakes Sixpack 2,"Nov 25, 2017",$7.99,N/A (N/A),"0 .. 20,000",0%,00:00 (00:00),magnussoft,magnussoft,Racing
605,Sea Battle VR,"Nov 24, 2017",$5.99,N/A (N/A),"0 .. 20,000",0%,00:00 (00:00),视趣互动（天津）科技有限公司,视趣互动（天津）科技有限公司,Racing
606,JumpBall 2,"Nov 21, 2017",$4.99,N/A (N/A),"0 .. 20,000",0%,00:00 (00:00),Gamesforfarm,Gamesforfarm,Racing
611,Bike of the Wild,"Nov 15, 2017",$4.99,N/A (N/A),"0 .. 20,000",0%,00:00 (00:00),The Most,The Most,Racing
612,Multirotor Sim 2,"Nov 15, 2017",$4.99,N/A (N/A),"0 .. 20,000",0%,00:00 (00:00),Vadim Silver,Vadim Silver,Racing
613,ATV Drift & Tricks,"Nov 14, 2017",$9.99,N/A (N/A),"0 .. 20,000",0%,00:00 (00:00),Artefacts Studio,Microids,Racing
614,Road Rage,"Nov 14, 2017",$9.99,N/A (N/A),"0 .. 20,000",0%,00:00 (00:00),Team 6,Maximum Games,Racing
615,RibbonChase,"Nov 14, 2017",$9.99,N/A (N/A),"0 .. 20,000",0%,00:00 (00:00),Captain,Captain,Racing
616,MegaRace 2,"Aug 31, 1996",$2.99,N/A (N/A),"0 .. 20,000",0%,00:00 (00:00),"Cryo Interactive, Jordan Freeman Group",Microids,Racing
617,MegaRace 1,"Mar 28, 1994",$2.99,N/A (N/A),"0 .. 20,000",0%,00:00 (00:00),"Cryo Interactive, Jordan Freeman Group",Microids,Racing
618,Chop Chop Princess!,"Oct 13, 2017",$6.99,N/A (N/A),"0 .. 20,000",0%,00:00 (00:00),Spectre EU,"Take Five Games, Dikobraz Games",Racing
624,Desert Craft,"Oct 31, 2017",$6.99,N/A (N/A),"0 .. 20,000",0%,00:00 (00:00),Vitaly Titov,Vitaly Titov,Racing
627,"Eat, Sleep, Bet, Repeat","Oct 26, 2017",$14.99,N/A (N/A),"0 .. 20,000",0%,00:00 (00:00),Strategic Designs Ltd.,Strategic Designs Ltd.,Racing
629,Virtual Race Car Engineer 2018,"Oct 24, 2017",$14.99,N/A (N/A),"0 .. 20,000",0%,00:00 (00:00),Tim McArthur,Monkey Face Software LLC,Racing
630,Dean Daimon,"Oct 21, 2017",$0.99,N/A (N/A),"0 .. 20,000",0%,00:00 (00:00),Josh Tam Universe,OtakuMaker SARL,Racing
631,Flappy Galaxy,"Oct 19, 2017",$0.99,N/A (N/A),"0 .. 20,000",0%,00:00 (00:00),Bacq Stellan,bakno Games,Racing
633,ICEBOX: Speedgunner,"Oct 18, 2017",$1.99,N/A (N/A),"0 .. 20,000",0%,00:00 (00:00),Games Of Edan,Capricorn 76 Pty Ltd,Racing
634,Pi,"Oct 16, 2017",$4.99,N/A (N/A),"0 .. 20,000",0%,00:00 (00:00),Sylvain Seccia,Petite Fleur Productions,Racing
635,RoadRunner VR,"Oct 12, 2017",$2.99,N/A (N/A),"0 .. 20,000",0%,00:00 (00:00),Hot Knife Digital Media,Hot Knife Digital Media,Racing
637,Frontiers.io,"Oct 12, 2017",$0.49,N/A (N/A),"0 .. 20,000",0%,00:00 (00:00),Boogygames Studios,Boogygames Studios,Racing
638,Premier Buggy Racing Tour,"Oct 10, 2017",$0.99,N/A (N/A),"0 .. 20,000",0%,00:00 (00:00),FlagmanJeremy,FlagmanJeremy,Racing
639,Pet Squad Racing,"Oct 6, 2017",$2.99,N/A (N/A),"0 .. 20,000",0%,00:00 (00:00),Otterly Bearable Games,Tomas Lif,Racing
640,Qbike: Crypto Motorcycles,"Oct 5, 2017",,N/A (N/A),"0 .. 20,000",0%,00:00 (00:00),GexagonVR,GexagonVR,Racing
641,VR Drivers,"Oct 5, 2017",$4.99,N/A (N/A),"0 .. 20,000",0%,00:00 (00:00),Magic VR,Magic VR,Racing
643,Tractorball,"Oct 4, 2017",$4.19,N/A (N/A),"0 .. 20,000",0%,00:00 (00:00),Ninja Whale Studios,Ninja Whale Studios,Racing
644,Grape Jelly,"Oct 3, 2017",$0.49,N/A (N/A),"0 .. 20,000",0%,00:00 (00:00),Primitive Studio,Conglomerate 5,Racing
645,Space Wrangler,"Sep 29, 2017",$0.99,N/A (N/A),"0 .. 20,000",0%,00:00 (00:00),Bad Panda Games,Bad Panda Games,Racing
646,Low Desert Punk,"Sep 28, 2017",$0.99,N/A (N/A),"0 .. 20,000",0%,00:00 (00:00),Outlaw,Outlaw,Racing
647,Fish's Trip,"Sep 27, 2017",$4.99,N/A (N/A),"0 .. 20,000",0%,00:00 (00:00),Gamesforfarm,Gamesforfarm,Racing
648,Hare,"Sep 27, 2017",$4.99,N/A (N/A),"0 .. 20,000",0%,00:00 (00:00),zelun_,zelun_,Racing
649,Rome Circus Maximus: Chariot Race VR,"Sep 29, 2017",$2.99,N/A (N/A),"0 .. 20,000",0%,00:00 (00:00),Vicente Rosell Roig,Vicente Rosell Roig,Racing
651,Hardcore ZBoy,"Sep 21, 2017",$0.49,N/A (N/A),"0 .. 20,000",0%,00:00 (00:00),Narko Games,Narko Games,Racing
652,沙漠飞车 Desert Racer,"Sep 21, 2017",$9.99,N/A (N/A),"0 .. 20,000",0%,00:00 (00:00),"Shenzhen Blaz Information Technology Co., Ltd.","Shenzhen Blaz Information Technology Co., Ltd.",Racing
653,Supersonic Tank Cats,"Sep 20, 2017",$4.99,N/A (N/A),"0 .. 20,000",0%,00:00 (00:00),Molegato,Molegato,Racing
655,Vienna Automobile Society,"Sep 15, 2017",$14.99,N/A (N/A),"0 .. 20,000",0%,00:00 (00:00),Royal Polygon,Royal Polygon,Racing
657,Screamer 2,"Jan 2, 1996",$9.99,N/A (N/A),"0 .. 20,000",0%,00:00 (00:00),Graffiti,Interplay,Racing
659,Astral Traveler,"Sep 13, 2017",$4.99,N/A (N/A),"0 .. 20,000",0%,00:00 (00:00),"Dragon Slumber, Brainoid",Dragon Slumber,Racing
661,★ Fallalypse ★,"Sep 15, 2017",$199.99,N/A (N/A),"0 .. 20,000",0%,00:00 (00:00),"Hede, Fallalypse studio",Hede,Racing
662,SCHOOL SIMULATOR MULTIPLAYER,"Sep 10, 2017",$9.99,N/A (N/A),"0 .. 20,000",0%,00:00 (00:00),CREATIV GAME DEVELOPER LLC.,CREATIV GAME DEVELOPER LLC.,Racing
663,Hyperun,"Sep 8, 2017",$5.99,N/A (N/A),"0 .. 20,000",0%,00:00 (00:00),"Uki Uki Lab, Concrete Games",Uki Uki Lab,Racing
664,Tower Ascent,"Sep 7, 2017",$2.99,N/A (N/A),"0 .. 20,000",0%,00:00 (00:00),"KitTheNinja, Ate134, FFTG - Nate, Kanestapler",KitTheNinja,Racing
665,Dead Hand Drive,"Aug 21, 2017",$3.99,N/A (N/A),"0 .. 20,000",0%,00:00 (00:00),Steampunk Wizards,Steampunk Wizards,Racing
666,Watch Out,"Sep 1, 2017",$1.99,N/A (N/A),"0 .. 20,000",0%,00:00 (00:00),Noctecraft Entertainment,Noctecraft Entertainment,Racing
667,Drone Racer: Canyons,"Aug 29, 2017",$0.99,N/A (N/A),"0 .. 20,000",0%,00:00 (00:00),RedForce Games,RedForce Games,Racing
670,Crash Test Billy,"Aug 18, 2017",$0.87,N/A (N/A),"0 .. 20,000",0%,00:00 (00:00),SP Digital Arts Inc.,SP Digital Arts Inc.,Racing
671,VR Formula,"Aug 18, 2017",$12.99,N/A (N/A),"0 .. 20,000",0%,00:00 (00:00),SAT-BOX,SAT-BOX,Racing
672,GyroSphere Trials,"Aug 18, 2017",$4.99,N/A (N/A),"0 .. 20,000",0%,00:00 (00:00),Pronetis Games,Pronetis Games,Racing
674,Drive Isle,"Aug 15, 2017",$2.99,N/A (N/A),"0 .. 20,000",0%,00:00 (00:00),Roadfactory,Roadfactory,Racing
675,Outracer,"Aug 15, 2017",$4.99,N/A (N/A),"0 .. 20,000",0%,00:00 (00:00),Outlier Interactive,Outlier Interactive,Racing
676,Team Racing League,"Aug 11, 2017",$9.99,N/A (N/A),"0 .. 20,000",0%,00:00 (00:00),Gamious,Gamious,Racing
677,C64 & AMIGA Classix Remakes Sixpack,"Jul 14, 2017",$7.99,N/A (N/A),"0 .. 20,000",0%,00:00 (00:00),magnussoft,magnussoft,Racing
679,Bullyparade - DER Spiel,"Aug 10, 2017",$4.99,N/A (N/A),"0 .. 20,000",0%,00:00 (00:00),United Independent Entertainment,Spicy Fox GmbH,Racing
680,Flight of Light,"Aug 3, 2017",$8.99,N/A (N/A),"0 .. 20,000",0%,00:00 (00:00),Crystalline Green Ltd.,Crystalline Green Ltd.,Racing
682,Dash Dash Run!,"Aug 2, 2017",Free,N/A (N/A),"0 .. 20,000",0%,00:00 (00:00),Prime VR Inc.,Prime VR Inc.,Racing
683,Deadliners,"Aug 1, 2017",$7.99,N/A (N/A),"0 .. 20,000",0%,00:00 (00:00),Duel Studios,Rooftop Panda,Racing
