#,Game,Release date,Price,Score rank(Userscore / Metascore),Owners,Players,Playtime (Median),Developer(s),Publisher(s),Genre
32,Strong Bad's Cool Game for Attractive People: Season 1,"Dec 18, 2008",,N/A (N/A/82%),"100,000 .. 200,000",0%,00:00 (00:00),Telltale,Telltale,Sports
39,AaAaAA!!! - A Reckless Disregard for Gravity,"Sep 3, 2009",$9.99,N/A (N/A/81%),"100,000 .. 200,000",0%,00:00 (00:00),"Dejobaan Games, LLC","Dejobaan Games, LLC",Sports
52,OlliOlli,"Jul 22, 2014",$2.59,N/A (N/A/78%),"100,000 .. 200,000",0%,00:00 (00:00),"Roll7, General Arcade",Devolver Digital,Sports
67,Blood Bowl - Legendary Edition,"Oct 28, 2010",$9.99,N/A (N/A/73%),"100,000 .. 200,000",0%,00:00 (00:00),Cyanide Studios,Cyanide Studios,Sports
68,The Golf Club 2019 featuring PGA TOUR,"Aug 28, 2018",$49.99,N/A (N/A/72%),"100,000 .. 200,000",0%,00:00 (00:00),HB Studios Multimedia Ltd.,2K,Sports
72,Pro Cycling Manager 2017,"Jun 15, 2017",$9.99,N/A (N/A/71%),"100,000 .. 200,000",0%,00:00 (00:00),Cyanide Studio,Focus Entertainment,Sports
77,The Golf Club,"Aug 19, 2014",$29.99,N/A (N/A/70%),"100,000 .. 200,000",0%,00:00 (00:00),HB Studios,HB Studios,Sports
81,Bloodsports.TV,"Mar 30, 2015",$9.99,N/A (N/A/69%),"100,000 .. 200,000",0%,00:00 (00:00),"Toadman Interactive, Fatshark",Fatshark,Sports
85,FIM Speedway Grand Prix 15,"Nov 30, 2015",,N/A (N/A/68%),"100,000 .. 200,000",0%,00:00 (00:00),SoftPlanet,SoftPlanet,Sports
86,RIDE,"Mar 27, 2015",$14.99,N/A (N/A/68%),"100,000 .. 200,000",0%,00:00 (00:00),Milestone S.r.l.,Milestone S.r.l.,Sports
99,Gravel,"Feb 27, 2018",$19.99,N/A (N/A/62%),"100,000 .. 200,000",0%,00:00 (00:00),Milestone S.r.l.,Milestone S.r.l.,Sports
108,Urban Trial Freestyle,"Sep 18, 2013",$6.99,N/A (N/A/58%),"100,000 .. 200,000",0%,00:00 (00:00),Tate Multimedia,Tate Multimedia,Sports
112,Dangerous Golf,"Jun 2, 2016",$19.99,N/A (N/A/54%),"100,000 .. 200,000",0%,00:00 (00:00),Three Fields Entertainment,Three Fields Entertainment,Sports
113,Speedball 2 HD,"Dec 5, 2013",$9.99,N/A (N/A/53%),"100,000 .. 200,000",0%,00:00 (00:00),"Bitmap Brothers, Vivid Games",Rebellion,Sports
127,War Blade,"Jan 25, 2019",,N/A (N/A),"100,000 .. 200,000",0%,00:00 (00:00),Tvr Games,Tvr Games,Sports
191,Dream Golf VR,"Nov 3, 2017",Free,N/A (N/A),"100,000 .. 200,000",0%,00:00 (00:00),Isaac Stearns,Isaac Stearns,Sports
194,Incline,"Oct 9, 2017",Free,N/A (N/A),"100,000 .. 200,000",0%,00:00 (00:00),Homewreckers Studio,Homewreckers Studio,Sports
208,NOKBAK,"Jun 13, 2017",Free,N/A (N/A),"100,000 .. 200,000",0%,00:00 (00:00),BYU Animation - Class of 2017,BYU Center for Animation,Sports
210,Immersion Chess,"May 15, 2017",Free,N/A (N/A),"100,000 .. 200,000",0%,00:00 (00:00),Immersion,Immersion,Sports
218,The Fishing Club 3D,"Mar 23, 2017",Free,N/A (N/A),"100,000 .. 200,000",0%,00:00 (00:00),Robot Riot UG (haftungsbeschränkt),Robot Riot UG (haftungsbeschränkt),Sports
219,Jackpot Poker by PokerStars,"Mar 20, 2017",,N/A (N/A),"100,000 .. 200,000",0%,00:00 (00:00),PokerStars Mobile Limited,PokerStars Mobile Limited,Sports
247,Riding Club Championships,"Sep 27, 2016",Free,N/A (N/A),"100,000 .. 200,000",0%,00:00 (00:00),Artplant,Artplant,Sports
256,RoShamBo,"Jul 14, 2016",Free,N/A (N/A),"100,000 .. 200,000",0%,00:00 (00:00),Blam! Games LLC,Blam! Games LLC,Sports
295,Epigenesis,"Aug 1, 2014",Free,N/A (N/A),"100,000 .. 200,000",0%,00:00 (00:00),Dead Shark Triplepunch,Dead Shark Triplepunch,Sports
400,Big Bash Boom,"Dec 20, 2018",$39.99,N/A (N/A),"100,000 .. 200,000",0%,00:00 (00:00),Big Ant Studios,Big Ant Studios,Sports
540,Regular Human Basketball,"Aug 1, 2018",$4.99,N/A (N/A),"100,000 .. 200,000",0%,00:00 (00:00),Powerhoof,Powerhoof,Sports
619,Slum Ball VR Tournament,"May 16, 2018",$14.99,N/A (N/A),"100,000 .. 200,000",0%,00:00 (00:00),U24 Solutions,U24 Solutions,Sports
688,MX vs ATV All Out,"Mar 27, 2018",$39.99,N/A (N/A),"100,000 .. 200,000",0%,00:00 (00:00),Rainbow Studios,THQ Nordic,Sports
694,Out of the Park Baseball 19,"Mar 22, 2018",,N/A (N/A),"100,000 .. 200,000",0%,00:00 (00:00),Out of the Park Developments,Out of the Park Developments,Sports
785,Fire Pro Wrestling World,"Dec 18, 2017",$29.99,N/A (N/A),"100,000 .. 200,000",0%,00:00 (00:00),"Spike Chunsoft Co., Ltd.","Spike Chunsoft Co., Ltd.",Sports
962,Chess Ultra,"Jun 21, 2017",$12.99,N/A (N/A),"100,000 .. 200,000",0%,00:00 (00:00),Ripstone,Ripstone,Sports
963,Drums Hero PC,"Jun 21, 2017",$4.99,N/A (N/A),"100,000 .. 200,000",0%,00:00 (00:00),"Player Of Music Technology Co.,Ltd","Player Of Music Technology Co.,Ltd",Sports
982,MXGP3 - The Official Motocross Videogame,"May 29, 2017",$19.99,N/A (N/A),"100,000 .. 200,000",0%,00:00 (00:00),Milestone S.r.l.,Milestone S.r.l.,Sports
1029,Drift Horizon Online,"Mar 23, 2017",$4.99,N/A (N/A),"100,000 .. 200,000",0%,00:00 (00:00),JDM4iK Games,SA Industry,Sports
1133,Skater 2D,"Nov 2, 2016",$0.49,N/A (N/A),"100,000 .. 200,000",0%,00:00 (00:00),Mihai Morosanu,Mihai Morosanu,Sports
1165,Iron Sea Defenders,"Sep 9, 2016",$4.99,N/A (N/A),"100,000 .. 200,000",0%,00:00 (00:00),Creobit,8Floor,Sports
1175,ACE Academy,"Aug 22, 2016",$4.99,N/A (N/A),"100,000 .. 200,000",0%,00:00 (00:00),PixelFade,PixelFade,Sports
1189,Sky to Fly: Soulless Leviathan,"Jul 22, 2016",$3.99,N/A (N/A),"100,000 .. 200,000",0%,00:00 (00:00),AIVIK LLC,Absolutist Ltd.,Sports
1199,Day D: Tower Rush,"Jul 7, 2016",$4.99,N/A (N/A),"100,000 .. 200,000",0%,00:00 (00:00),Creobit,8Floor,Sports
1220,Sports Bar VR,"Jun 1, 2016",$19.99,N/A (N/A),"100,000 .. 200,000",0%,00:00 (00:00),"Cherry Pop Games, Perilous Orbit",Perilous Orbit,Sports
1225,Perfect Golf,"May 3, 2016",$34.99,N/A (N/A),"100,000 .. 200,000",0%,00:00 (00:00),PERFECT PARALLEL,"Perfect.Golf, Inc.",Sports
1227,Pro Gamer Manager,"Apr 28, 2016",$9.99,N/A (N/A),"100,000 .. 200,000",0%,00:00 (00:00),Raptor Claw Games,501 Industries,Sports
1248,Adorables,"Mar 30, 2016",$4.99,N/A (N/A),"100,000 .. 200,000",0%,00:00 (00:00),White Rabbit,Volens Nolens Games,Sports
1251,Sky To Fly: Faster Than Wind,"Mar 25, 2016",$3.99,N/A (N/A),"100,000 .. 200,000",0%,00:00 (00:00),AIVIK LLC,Absolutist Ltd.,Sports
1252,Atari Vault,"Mar 24, 2016",,N/A (N/A),"100,000 .. 200,000",0%,00:00 (00:00),Code Mystics,Atari,Sports
1259,Age of Gladiators,"Feb 25, 2016",$7.99,N/A (N/A),"100,000 .. 200,000",0%,00:00 (00:00),Creative Storm Entertainment,Creative Storm Entertainment,Sports
1272,Gnumz: Masters of Defense,"Dec 21, 2015",$4.99,N/A (N/A),"100,000 .. 200,000",0%,00:00 (00:00),Creobit,8Floor,Sports
1274,River City Super Sports Challenge ~All Stars Special~,"Dec 17, 2015",$19.99,N/A (N/A),"100,000 .. 200,000",0%,00:00 (00:00),Arc System Works,"H2 Interactive Co., Ltd.",Sports
1278,LocoSoccer Classic,"Dec 9, 2015",$0.99,N/A (N/A),"100,000 .. 200,000",0%,00:00 (00:00),Startreming Games,TheGamePublisher.com,Sports
1289,Euro Fishing,"Nov 2, 2015",$14.99,N/A (N/A),"100,000 .. 200,000",0%,00:00 (00:00),Dovetail Games,Dovetail Games,Sports
1303,Super Mega Baseball: Extra Innings,"Aug 21, 2015",$12.99,N/A (N/A),"100,000 .. 200,000",0%,00:00 (00:00),Metalhead Software Inc.,Electronic Arts,Sports
1310,"""Glow Ball"" - The billiard puzzle game","Feb 19, 2014",$2.99,N/A (N/A),"100,000 .. 200,000",0%,00:00 (00:00),WTFOMGames,WTFOMGames,Sports
1311,Axis Football 2015,"Jul 15, 2015",$4.99,N/A (N/A),"100,000 .. 200,000",0%,00:00 (00:00),Axis Games,Axis Games,Sports
1320,MotoGP15,"Jun 23, 2015",$0.99,N/A (N/A),"100,000 .. 200,000",0%,00:00 (00:00),Milestone S.r.l.,Milestone S.r.l.,Sports
1333,ROCKETSROCKETSROCKETS,"May 1, 2015",$6.99,N/A (N/A),"100,000 .. 200,000",0%,00:00 (00:00),"Radial Games Corp, Loren Bednar, Dr. Kimberly Voll, Lindsay Jorgensen",Radial Games Corp,Sports
1343,rFactor,"Aug 31, 2005",$24.99,N/A (N/A),"100,000 .. 200,000",0%,00:00 (00:00),Image Space Incorporated,Image Space Incorporated,Sports
1381,Real Boxing,"Jul 2, 2014",$4.99,N/A (N/A),"100,000 .. 200,000",0%,00:00 (00:00),Vivid Games S.A.,Vivid Games S.A.,Sports
1387,International Snooker,"Jan 11, 2013",$5.99,N/A (N/A),"100,000 .. 200,000",0%,00:00 (00:00),Big Head Games Ltd,Big Head Games Ltd,Sports
1401,Shufflepuck Cantina Deluxe,"Dec 6, 2013",$9.99,N/A (N/A),"100,000 .. 200,000",0%,00:00 (00:00),Agharta Studio,Agharta Studio,Sports
1405,FootLOL: Epic Soccer League,"Aug 7, 2013",$9.99,N/A (N/A),"100,000 .. 200,000",0%,00:00 (00:00),HeroCraft,HeroCraft PC,Sports
1406,MotoGP13,"Jun 20, 2013",$9.99,N/A (N/A),"100,000 .. 200,000",0%,00:00 (00:00),Milestone S.r.l.,"Plug In Digital, Milestone S.r.l.",Sports
1411,New Star Soccer 5,"Sep 27, 2012",$9.99,N/A (N/A),"100,000 .. 200,000",0%,00:00 (00:00),New Star Games,New Star Games,Sports
1418,SEGA Bass Fishing,"Mar 4, 2011",$7.99,N/A (N/A),"100,000 .. 200,000",0%,00:00 (00:00),SEGA,SEGA,Sports
1422,Zero Gear,"Jan 12, 2010",$4.99,N/A (N/A),"100,000 .. 200,000",0%,00:00 (00:00),Brian Cronin,Brian Cronin,Sports
1459,California Games (C64/DOS/Atari/Lynx/NES/SMS/Genesis),"Jun 1, 1988",$9.99,N/A (N/A),"100,000 .. 200,000",0%,00:00 (00:00),"Epyx, Inc.",Pixel Games UK,Sports
8,Out of the Park Baseball 18,"Mar 24, 2017",,N/A (N/A/86%),"50,000 .. 100,000",0%,00:00 (00:00),Out of the Park Developments,Out of the Park Developments,Sports
26,F1 2011,"Jun 1, 1984",,N/A (N/A/83%),"50,000 .. 100,000",0%,00:00 (00:00),Codemasters Birmingham,Codemasters,Sports
29,OlliOlli2: Welcome to Olliwood,"Aug 11, 2015",$2.99,N/A (N/A/82%),"50,000 .. 100,000",0%,00:00 (00:00),Roll7,Devolver Digital,Sports
41,When Ski Lifts Go Wrong,"Jan 23, 2019",$14.99,N/A (N/A/80%),"50,000 .. 100,000",0%,00:00 (00:00),Hugecalf Studios,Curve Games,Sports
49,TrackMania² Valley,"Jul 4, 2013",$19.99,N/A (N/A/79%),"50,000 .. 100,000",0%,00:00 (00:00),Nadeo,Ubisoft,Sports
59,MotoGP14,"Jun 20, 2014",$5.99,N/A (N/A/76%),"50,000 .. 100,000",0%,00:00 (00:00),Milestone S.r.l.,"Plug In Digital, Milestone S.r.l.",Sports
64,RUSH,"Jul 13, 2018",$19.99,N/A (N/A/73%),"50,000 .. 100,000",0%,00:00 (00:00),The Binary Mill,The Binary Mill,Sports
70,Valentino Rossi The Game,"Jun 16, 2016",$14.99,N/A (N/A/72%),"50,000 .. 100,000",0%,00:00 (00:00),Milestone S.r.l.,Milestone S.r.l.,Sports
71,Qvadriga,"Jun 13, 2014",$19.99,N/A (N/A/72%),"50,000 .. 100,000",0%,00:00 (00:00),Turnopia,Slitherine Ltd.,Sports
78,Pro Cycling Manager 2018,"Jun 28, 2018",$14.99,N/A (N/A/69%),"50,000 .. 100,000",0%,00:00 (00:00),Cyanide Studio,Focus Entertainment,Sports
84,WRC 6 FIA World Rally Championship,"Oct 7, 2016",$1.49,N/A (N/A/68%),"50,000 .. 100,000",0%,00:00 (00:00),KT Racing,Nacon,Sports
87,Pure Pool,"Jul 31, 2014",$9.99,N/A (N/A/68%),"50,000 .. 100,000",0%,00:00 (00:00),VooFoo Studios,Ripstone,Sports
96,Pro Cycling Manager 2016,"Jun 16, 2016",$9.99,N/A (N/A/64%),"50,000 .. 100,000",0%,00:00 (00:00),Cyanide Studio,Nacon,Sports
106,Dakar 18,"Sep 25, 2018",$29.99,N/A (N/A/59%),"50,000 .. 100,000",0%,00:00 (00:00),Bigmoon Entertainment,"Bigmoon Entertainment, Ravenscourt",Sports
107,Behold the Kickmen,"Jul 20, 2017",$3.99,N/A (N/A/58%),"50,000 .. 100,000",0%,00:00 (00:00),Size Five Games,Size Five Games,Sports
109,Jet Car Stunts,"May 1, 2014",$2.99,N/A (N/A/57%),"50,000 .. 100,000",0%,00:00 (00:00),GRIP Digital s.r.o.,bitComposer Games,Sports
138,Football Manager 2019 Touch,"Nov 2, 2018",,N/A (N/A),"50,000 .. 100,000",0%,00:00 (00:00),Sports Interactive,SEGA,Sports
139,Tinkr Garage,"Oct 9, 2018",,N/A (N/A),"50,000 .. 100,000",0%,00:00 (00:00),"Tinkr, Inc.","Tinkr, Inc.",Sports
199,RC Plane 3,"Aug 7, 2017",Free,N/A (N/A),"50,000 .. 100,000",0%,00:00 (00:00),FrozenPepper S.R.L,FrozenPepper S.R.L.,Sports
204,The Golf Club 2,"Jun 27, 2017",,N/A (N/A),"50,000 .. 100,000",0%,00:00 (00:00),HB Studios,Maximum Games,Sports
214,Pro 11 - Football Manager Game,"Apr 1, 2017",Free,N/A (N/A),"50,000 .. 100,000",0%,00:00 (00:00),Trophy Games ApS,Trophy Games ApS,Sports
222,Ping Pong League,"Feb 27, 2017",Free,N/A (N/A),"50,000 .. 100,000",0%,00:00 (00:00),Cover Corp.,Cover Corp.,Sports
228,SQUAKE,"Feb 1, 2017",,N/A (N/A),"50,000 .. 100,000",0%,00:00 (00:00),On5,On5,Sports
238,Drift GEAR Racing Free,"Nov 16, 2016",Free,N/A (N/A),"50,000 .. 100,000",0%,00:00 (00:00),Rock Crow,Rock Crow,Sports
257,VirZOOM Arcade,"Jun 30, 2016",Free,N/A (N/A),"50,000 .. 100,000",0%,00:00 (00:00),VirZOOM,VirZOOM,Sports
265,Trackday Manager,"Mar 31, 2016",,N/A (N/A),"50,000 .. 100,000",0%,00:00 (00:00),Arctic Hazard Game Studio a/s,Arctic Hazard Game Studio a/s,Sports
269,Racecraft,"Mar 4, 2016",,N/A (N/A),"50,000 .. 100,000",0%,00:00 (00:00),Sandbox Games,Sandbox Games,Sports
272,Rock Paper Scissors Champion,"Feb 27, 2016",Free,N/A (N/A),"50,000 .. 100,000",0%,00:00 (00:00),Wholetone Games,Wholetone Games,Sports
275,Soccer Manager,"Feb 9, 2016",,N/A (N/A),"50,000 .. 100,000",0%,00:00 (00:00),Soccer Manager Ltd,Soccer Manager Ltd,Sports
276,Full Tilt Poker,"Jan 26, 2016",,N/A (N/A),"50,000 .. 100,000",0%,00:00 (00:00),Rational Social Projects Limited,Rational Social Projects Limited,Sports
284,MiniDrivers,"Aug 20, 2015",,N/A (N/A),"50,000 .. 100,000",0%,00:00 (00:00),Ivanovich Games,Ivanovich Games,Sports
300,Drunken Wrestlers,"Oct 30, 2013",Free,N/A (N/A),"50,000 .. 100,000",0%,00:00 (00:00),Oleg Skutte,Endlessfluff Games,Sports
336,Out of the Park Baseball 20,"Mar 22, 2019",,N/A (N/A),"50,000 .. 100,000",0%,00:00 (00:00),Out of the Park Developments,Out of the Park Developments,Sports
340,Lofi Ping Pong,"Mar 12, 2019",Free,N/A (N/A),"50,000 .. 100,000",0%,00:00 (00:00),Calvares,Kalvarez A. Party,Sports
423,Pixel Puzzles 2: Christmas,"Nov 27, 2018",$0.69,N/A (N/A),"50,000 .. 100,000",0%,00:00 (00:00),Pixel Puzzles,Pixel Puzzles,Sports
426,Aim Master,"Nov 21, 2018",$2.99,N/A (N/A),"50,000 .. 100,000",0%,00:00 (00:00),Sensitivity Elf,HITCLE.COM,Sports
440,Golf Peaks,"Nov 13, 2018",$4.99,N/A (N/A),"50,000 .. 100,000",0%,00:00 (00:00),Afterburn,Afterburn,Sports
447,Timber Tennis: Versus,"Nov 8, 2018",$1.99,N/A (N/A),"50,000 .. 100,000",0%,00:00 (00:00),Digital Melody,Crunching Koalas,Sports
471,NBA 2K Playgrounds 2,"Oct 15, 2018",$29.99,N/A (N/A),"50,000 .. 100,000",0%,00:00 (00:00),Saber Interactive,2K,Sports
497,Fishing Sim World: Pro Tour,"Sep 18, 2018",$19.99,N/A (N/A),"50,000 .. 100,000",0%,00:00 (00:00),Dovetail Games,Dovetail Games,Sports
499,Axe Throw VR,"Sep 17, 2018",$6.99,N/A (N/A),"50,000 .. 100,000",0%,00:00 (00:00),"Tea Monster Games, PsychicParrot",Tea Monster Games,Sports
510,Mosaics Galore 2,"Sep 3, 2018",$4.99,N/A (N/A),"50,000 .. 100,000",0%,00:00 (00:00),Creobit,8Floor,Sports
525,Age of Gladiators II: Rome,"Aug 21, 2018",$19.99,N/A (N/A),"50,000 .. 100,000",0%,00:00 (00:00),Creative Storm Entertainment,Creative Storm Entertainment,Sports
535,LUXO Buddies,"Aug 11, 2018",$0.49,N/A (N/A),"50,000 .. 100,000",0%,00:00 (00:00),Myarcadegames Studios,Myarcadegames Studios,Sports
558,Racket: Nx,"Jul 17, 2018",$19.99,N/A (N/A),"50,000 .. 100,000",0%,00:00 (00:00),One Hamsa,One Hamsa,Sports
563,All-Star Fruit Racing,"Jul 13, 2018",$14.99,N/A (N/A),"50,000 .. 100,000",0%,00:00 (00:00),3DClouds,3DClouds,Sports
567,Golf Galore,"Jul 12, 2018",$0.99,N/A (N/A),"50,000 .. 100,000",0%,00:00 (00:00),Steve Hough,Steve Hough,Sports
577,MXGP PRO,"Jun 29, 2018",$24.99,N/A (N/A),"50,000 .. 100,000",0%,00:00 (00:00),Milestone S.r.l.,Milestone S.r.l.,Sports
599,MotoGP18,"Jun 7, 2018",$19.99,N/A (N/A),"50,000 .. 100,000",0%,00:00 (00:00),Milestone S.r.l.,Milestone S.r.l.,Sports
621,Volleying,"May 15, 2018",$0.99,N/A (N/A),"50,000 .. 100,000",0%,00:00 (00:00),Gestalt Development Studio,Gestalt Development Studio,Sports
654,Casey Powell Lacrosse 18,"Apr 17, 2018",$49.99,N/A (N/A),"50,000 .. 100,000",0%,00:00 (00:00),Big Ant Studios,Crosse Studios,Sports
665,Blonde Driver,"Apr 10, 2018",$0.99,N/A (N/A),"50,000 .. 100,000",0%,00:00 (00:00),Easy game,Game for people,Sports
717,5 Minutes Rage - Hatred Edition,"Mar 2, 2018",$7.99,N/A (N/A),"50,000 .. 100,000",0%,00:00 (00:00),Indomitus Games,Gamera Interactive,Sports
725,Sailaway - The Sailing Simulator,"Feb 27, 2018",$29.99,N/A (N/A),"50,000 .. 100,000",0%,00:00 (00:00),Orbcreation,Orbcreation,Sports
728,Mount Your Friends 3D: A Hard Man is Good to Climb,"Feb 23, 2018",$6.99,N/A (N/A),"50,000 .. 100,000",0%,00:00 (00:00),Stegersaurus Software Inc.,Stegersaurus Software Inc.,Sports
731,Beast Battle Simulator,"Feb 22, 2018",$9.99,N/A (N/A),"50,000 .. 100,000",0%,00:00 (00:00),DOG HOGGLER,DOG HOGGLER,Sports
742,Monster Energy Supercross - The Official Videogame,"Feb 13, 2018",$19.99,N/A (N/A),"50,000 .. 100,000",0%,00:00 (00:00),Milestone S.r.l.,Milestone S.r.l.,Sports
788,Ashes Cricket,"Dec 16, 2017",$24.99,N/A (N/A),"50,000 .. 100,000",0%,00:00 (00:00),Big Ant Studios,Big Ant Studios,Sports
836,Distant Space 2,"Nov 2, 2017",$0.28,N/A (N/A),"50,000 .. 100,000",0%,00:00 (00:00),PixelMouse,PixelMouse,Sports
895,Ball 2D: Soccer Online,"Sep 8, 2017",$0.99,N/A (N/A),"50,000 .. 100,000",0%,00:00 (00:00),Unusualsoft,Unusualsoft,Sports
968,Pixel Puzzles Mosaics,"Jun 9, 2017",,N/A (N/A),"50,000 .. 100,000",0%,00:00 (00:00),Pixel Puzzles,Pixel Puzzles,Sports
969,Hunting Simulator,"Jun 9, 2017",$19.99,N/A (N/A),"50,000 .. 100,000",0%,00:00 (00:00),Neopica,Nacon,Sports
998,Gold Rush! 2,"Apr 28, 2017",$7.99,N/A (N/A),"50,000 .. 100,000",0%,00:00 (00:00),Sunlight Games,Sunlight Games,Sports
999,Bunny Hop League,"Apr 27, 2017",$5.99,N/A (N/A),"50,000 .. 100,000",0%,00:00 (00:00),PolyDigital,PolyDigital,Sports
1007,Fishermurs,"Jun 13, 2017",$0.99,N/A (N/A),"50,000 .. 100,000",0%,00:00 (00:00),Reward Hunters,Valkyrie Initiative,Sports
1009,Crazy Buggy Racing,"Apr 12, 2017",$4.99,N/A (N/A),"50,000 .. 100,000",0%,00:00 (00:00),VGstudio,VGstudio,Sports
1024,HackyZack,"Mar 28, 2017",$9.99,N/A (N/A),"50,000 .. 100,000",0%,00:00 (00:00),Spaceboy Games,Spaceboy Games,Sports
1026,The Cat Games,"Mar 24, 2017",$1.99,N/A (N/A),"50,000 .. 100,000",0%,00:00 (00:00),M. Hanka,Liu Lidan,Sports
1045,City Climber,"Feb 24, 2017",$6.99,N/A (N/A),"50,000 .. 100,000",0%,00:00 (00:00),Ondrej Angelovic,Ondrej Angelovic,Sports
1066,Lift It,"Jan 20, 2017",$4.99,N/A (N/A),"50,000 .. 100,000",0%,00:00 (00:00),89AM Studio,89AM Studio,Sports
1067,The Last Hope: Trump vs Mafia - North Korea,"Jan 20, 2017",$4.99,N/A (N/A),"50,000 .. 100,000",0%,00:00 (00:00),new dev,new dev,Sports
1098,Fruit Ninja VR,"Jul 7, 2016",$14.99,N/A (N/A),"50,000 .. 100,000",0%,00:00 (00:00),Halfbrick Studios Pty Ltd,Halfbrick Studios Pty Ltd,Sports
1115,Pinball FX2 VR,"Nov 29, 2016",$14.99,N/A (N/A),"50,000 .. 100,000",0%,00:00 (00:00),Zen Studios,Zen Studios,Sports
1117,Peak Angle: Drift Online,"Nov 25, 2016",$11.99,N/A (N/A),"50,000 .. 100,000",0%,00:00 (00:00),Peak Angle Team,GuraShop,Sports
1134,Just Dance 2017,"Oct 27, 2016",,N/A (N/A),"50,000 .. 100,000",0%,00:00 (00:00),"Ubisoft Paris, Ubisoft Pune",Ubisoft,Sports
1135,Party Golf,"Oct 25, 2016",$14.99,N/A (N/A),"50,000 .. 100,000",0%,00:00 (00:00),Giant Margarita,Giant Margarita,Sports
1141,FootRock,"Oct 5, 2016",$0.99,N/A (N/A),"50,000 .. 100,000",0%,00:00 (00:00),diman production,diman production,Sports
1144,Mahjong World Contest (麻将),"Oct 7, 2016",$4.99,N/A (N/A),"50,000 .. 100,000",0%,00:00 (00:00),Creobit,8Floor,Sports
1180,Fancy Skiing VR,"Aug 6, 2016",$9.99,N/A (N/A),"50,000 .. 100,000",0%,00:00 (00:00),哈视奇科技,哈视奇科技,Sports
1184,Shard Games,"Jul 29, 2016",$7.99,N/A (N/A),"50,000 .. 100,000",0%,00:00 (00:00),Novation Games,Novation Games,Sports
1185,Riptide GP: Renegade,"Jul 26, 2016",$9.99,N/A (N/A),"50,000 .. 100,000",0%,00:00 (00:00),Vector Unit,Vector Unit,Sports
1209,Aiball,"Jun 22, 2016",$0.99,N/A (N/A),"50,000 .. 100,000",0%,00:00 (00:00),HFM Games,HFM Games,Sports
1219,Super Space Pug,"Jun 4, 2016",$1.99,N/A (N/A),"50,000 .. 100,000",0%,00:00 (00:00),Digital Dawn Studios,Back To Basics Gaming,Sports
1231,HoloBall,"Apr 25, 2016",$9.74,N/A (N/A),"50,000 .. 100,000",0%,00:00 (00:00),TreeFortress Games,TreeFortress Games,Sports
1233,3 Coins At School,"Apr 20, 2016",$4.99,N/A (N/A),"50,000 .. 100,000",0%,00:00 (00:00),89AM Studio,89AM Studio,Sports
1234,Leave Me Alone: A Trip To Hell,"Apr 20, 2016",$1.99,N/A (N/A),"50,000 .. 100,000",0%,00:00 (00:00),Lisa Voronova,Lisa Voronova,Sports
1238,MXGP2 - The Official Motocross Videogame,"Apr 7, 2016",$14.99,N/A (N/A),"50,000 .. 100,000",0%,00:00 (00:00),Milestone S.r.l.,Milestone S.r.l.,Sports
1242,Holopoint,"Apr 4, 2016",$14.99,N/A (N/A),"50,000 .. 100,000",0%,00:00 (00:00),"Alzan Studios, LLC","Alzan Studios, LLC",Sports
1244,Stikbold! A Dodgeball Adventure,"Apr 1, 2016",$9.99,N/A (N/A),"50,000 .. 100,000",0%,00:00 (00:00),Game Swing,Curve Games,Sports
1277,MotoGP15 Compact,"Dec 10, 2015",,N/A (N/A),"50,000 .. 100,000",0%,00:00 (00:00),Milestone S.r.l.,Milestone S.r.l.,Sports
1291,MX vs. ATV Supercross Encore,"Oct 27, 2015",$29.99,N/A (N/A),"50,000 .. 100,000",0%,00:00 (00:00),"Rainbow Studios, THQ Nordic",THQ Nordic,Sports
1293,Poker Pretty Girls Battle: Texas Hold'em,"Oct 21, 2015",$4.99,N/A (N/A),"50,000 .. 100,000",0%,00:00 (00:00),Zoo Corporation,Zoo Corporation,Sports
1299,Pumped BMX +,"Sep 18, 2015",$9.99,N/A (N/A),"50,000 .. 100,000",0%,00:00 (00:00),Yeah Us!,Curve Games,Sports
1322,Pro Cycling Manager 2015,"Jun 18, 2015",$4.99,N/A (N/A),"50,000 .. 100,000",0%,00:00 (00:00),Cyanide Studio,Focus Home Interactive,Sports
1323,Soccer Rage,"Jun 2, 2015",$9.99,N/A (N/A),"50,000 .. 100,000",0%,00:00 (00:00),Stamina-Games,Stamina-Games,Sports
1329,Virtual Pool 4,"May 11, 2015",$24.99,N/A (N/A),"50,000 .. 100,000",0%,00:00 (00:00),Celeris,Celeris,Sports
1331,Super Indie Karts,"May 6, 2015",$14.99,N/A (N/A),"50,000 .. 100,000",0%,00:00 (00:00),One Legged Seagull,One Legged Seagull,Sports
1337,Karate Master 2 Knock Down Blow,"Mar 20, 2015",$9.99,N/A (N/A),"50,000 .. 100,000",0%,00:00 (00:00),Crian Soft,Milestone S.r.l.,Sports
1341,Tennis Elbow 2013,"Jan 24, 2013",$14.99,N/A (N/A),"50,000 .. 100,000",0%,00:00 (00:00),Mana Games,Mana Games,Sports
1342,Soccertron,"Mar 12, 2015",$4.99,N/A (N/A),"50,000 .. 100,000",0%,00:00 (00:00),David Erosa,Erosa Games,Sports
1347,Reload,"Feb 13, 2015",$4.99,N/A (N/A),"50,000 .. 100,000",0%,00:00 (00:00),Top3Line s.r.o.,Mastiff,Sports
